0,0,0,0,0,0,0.0051975051975052,0,0,0,0.0166320166320166,0,0,0,0.396744659206511,0.0478170478170478,0.0359712230215827,0.0550935550935551,0.323741007194245,0.00831600831600832,0,0,0.992878942014242,1,0,0,0.0332640332640333,0.0154162384378212
0,0,0,0,0,0,0.0290697674418605,0.0624457935819601,0,0.141615986099044,0.659468438538206,0.612369337979094,0,0,0.322503961965135,0.0656146179401993,0.157849089332177,0,0.103209019947962,0.313953488372093,0.293148308759757,0.00950871632329636,0.960380348652932,0.978434504792332,0.0135782747603834,0.0366398570151921,0.0789036544850498,0.0849956634865568
0,0,0,0,0,0,0.00202839756592292,0,0,0.00302114803625378,0.0486815415821501,0.0513595166163142,0,0,0.666666666666667,0.152129817444219,0.208459214501511,0.0172413793103448,0.145015105740181,0.0050709939148073,0,0,0.973811833171678,1,0,0.0178010471204188,0.0943204868154158,0.0503524672708963
0,0,0,0,0,0,0.0127877237851662,0.00463821892393321,0,0.0538532961931291,0.574232081911263,0.635097493036212,0,0,0.990924092409241,0.0835464620630861,0.114100185528757,0,0.0148423005565863,0.136402387041773,0.177179962894249,0,0.999174917491749,0.990082644628099,0,0.00570884871550904,0.020460358056266,0.0510204081632653
0,0,0,0,0,0,0.00328947368421053,0,0,0,0.0131578947368421,0.0157004830917874,0,0,0.671277997364954,0.0131578947368421,0.0458937198067633,0,0,0.0106907894736842,0,0,0.99604743083004,1,0,0.00395778364116095,0.200657894736842,0.361111111111111
0,0,0,0,0,0,0,0.0472906403940887,0,0.0236453201970443,0.0553907022749753,0.0620689655172414,0,0,0.0311587147030185,0.0484668644906034,0.0719211822660099,0.00494559841740851,0.0532019704433498,0.0207715133531157,0.0482758620689655,0,0.624878522837707,0.972789115646258,0,0.00200400801603206,0.166172106824926,0.0886699507389163
0,0.00184331797235023,0,0,0,0,0.00296442687747036,0.0248847926267281,0,0.0775384615384615,0.256680963378423,0.291319122644424,0.000989119683481701,0.00247985120892746,0,0.0948616600790514,0.17357910906298,0.0036231884057971,0.0513056835637481,0.0303030303030303,0.0906298003072197,0.0274944567627494,0.812638580931264,1,0,0.153719687628442,0.199604743083004,0.149615975422427
0,0,0,0,0,0,0,0,0,0,0,0.0693069306930693,0,0,0,0.0100755667506297,0.0257425742574257,0,0.211386138613861,0,0.00247524752475248,0,0.483150984682713,0.843326039387309,0,0,0.262468513853904,0.456435643564356
0,0,0,0,0,0,0.00159744408945687,0,0,0.00500500500500501,0.013319126265317,0.0080040020010005,0,0.00200803212851406,0.279113625648279,0.0133120340788072,0.00750375187593797,0.0106496272630458,0.00550275137568784,0.00212992545260916,0.00200100050025012,0,1,1,0,0.0962921970116215,0.231096911608094,0.115557778889445
0,0,0,0,0,0,0,0,0,0.00187441424554827,0.00235849056603774,0,0.00141509433962264,0,0.206124314442413,0.00943396226415094,0.00515463917525773,0.019811320754717,0.0107778819119025,0,0,0,1,1,0,0.00192307692307692,0.0528301886792453,0.0112464854732896
0,0,0,0,0,0,0,0,0,0,0.000943841434638981,0,0,0,0.886342804766269,0.00707881075979235,0.000457456541628545,0.142991977347806,0.080512351326624,0,0,0,0.997255260750229,0.996788990825688,0,0,0.237848041529023,0.00365965233302836
0,0,0,0,0,0,0.00235072872590503,0.0395918367346939,0,0.0604081632653061,0.0441937000470146,0.0722495894909688,0.00850259801606046,0.00163398692810458,1,0.156558533145275,0.108571428571429,0.00423131170662906,0.0195918367346939,0.00564174894217207,0.0583673469387755,0,0.999196787148594,1,0,0.57245337159254,0.0314997649271274,0.02
0,0,0,0,0,0,0,0.00459418070444104,0,0.00765696784073507,0,0.00842911877394636,0.000790513833992095,0,1,0.0387351778656126,0.0390505359877489,0.00316205533596838,0.0535987748851455,0,0.00765696784073507,0,0.99110452186805,1,0,0.0654664484451719,0.0150197628458498,0.00765696784073507
0,0,0,0,0,0,0,0,0,0.00341880341880342,0.0879541108986616,0.00341880341880342,0,0,0.184254606365159,0.0286806883365201,0.0188034188034188,0,0.00683760683760684,0.00956022944550669,0,0.0268006700167504,0.252931323283082,1,0,0.0724070450097847,0.0573613766730402,0.0205128205128205
0,0,0,0,0.00162337662337662,0,0.0119047619047619,0.0459249676584735,0,0.173202614379085,0.59002169197397,0.393272962483829,0.00549115314215985,0.000647249190938511,0.620028749401054,0.0600649350649351,0.144243208279431,0,0.0148771021992238,0.207792207792208,0.148771021992238,0,0.909439386679444,0.999034282955094,0,0.211328976034858,0.113636363636364,0.092496765847348
0,0,0,0,0,0,0.00156985871271586,0.00539083557951483,0.000788643533123028,0.0314465408805031,0.1287284144427,0.0646900269541779,0.0025,0.000899280575539568,0.652941176470588,0.0549450549450549,0.050314465408805,0,0.0134770889487871,0.0204081632653061,0.00808625336927224,0.00117647058823529,0.93,1,0,0.122783083219645,0.429356357927786,0.270440251572327
0,0,0,0,0,0,0.0151785714285714,0.00238473767885533,0.00535714285714286,0.0463258785942492,0.575134168157424,0.194753577106518,0.0130963517305893,0,0.683304647160069,0.130357142857143,0.117647058823529,0,0.0508744038155803,0.220535714285714,0.0238473767885533,0.00745840504876649,0.905335628227194,0.987334484743811,0,0.250593824228029,0.348214285714286,0.263116057233704
0,0,0,0,0,0,0.013840830449827,0.00798934753661784,0,0.0359520639147803,0.24636678200692,0.169107856191744,0.00214285714285714,0,0.993205682520074,0.119723183391003,0.173102529960053,0.0041522491349481,0.0725699067909454,0.0539792387543253,0.0352862849533955,0,0.983940704138357,1,0,0.0951310861423221,0.168166089965398,0.0399467376830892
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328370905997448,0,0,0,0.05,0,0,0,1,1,0,0,0.566712517193948,0.566666666666667
